data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
03/04/2012 19:21,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/04/2012 19:21,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/04/2012 22:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2012 22:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/04/2012 22:30,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 00:17,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 00:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 00:23,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 00:39,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 00:39,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 07:05,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 08:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 08:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 08:12,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 08:32,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 08:32,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 09:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 09:25,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
04/04/2012 09:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
04/04/2012 09:56,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
04/04/2012 10:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 10:26,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 10:26,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 10:52,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 10:52,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 11:13,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 11:24,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 11:32,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 11:32,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 11:33,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 11:37,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 12:06,1,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 13:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 13:01,1,PARTICULAR                    ,CAMIONETA                     ,PARADO         ,      
04/04/2012 13:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 13:01,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 13:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 13:19,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 13:35,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 13:35,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 13:48,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 13:48,2,OFICIAL                       ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
04/04/2012 13:56,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
04/04/2012 14:09,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 14:09,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 14:23,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 14:23,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
04/04/2012 16:23,1,PARTICULAR                    ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 17:08,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 17:08,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 17:32,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 17:32,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 18:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 18:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 19:01,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 19:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 19:12,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:12,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:12,4,                 ,CAMINHAO                      ,EM MOVIMENTO   ,      
04/04/2012 19:33,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
04/04/2012 19:33,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 19:44,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:47,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 19:47,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 19:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 20:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 20:25,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 20:53,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/04/2012 20:53,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/04/2012 21:25,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/04/2012 21:25,2,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,      
04/04/2012 22:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 22:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
04/04/2012 22:05,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
04/04/2012 22:50,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,      
04/04/2012 23:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/04/2012 06:12,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 06:12,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 06:46,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 06:46,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 06:46,3,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 07:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 07:02,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/04/2012 07:41,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 07:42,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 07:42,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 07:50,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/04/2012 08:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 08:09,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 10:59,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
05/04/2012 10:59,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,      
05/04/2012 10:59,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 10:59,4,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,      
05/04/2012 10:59,5,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,      
05/04/2012 10:59,6,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 10:59,7,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 10:59,8,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 11:06,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 11:06,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/04/2012 11:27,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 11:27,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 12:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 13:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 13:02,2,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 13:17,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 13:55,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:18,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:19,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:19,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:20,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:40,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 14:40,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:04,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:09,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:47,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 15:47,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:41,1,OFICIAL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:41,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:55,1,OFICIAL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 16:55,2,                 ,                 , ,      
05/04/2012 16:55,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 16:55,4,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:08,1,ALUGUEL                       ,MICROONIBUS                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:19,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:29,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:29,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:29,3,PARTICULAR                    ,CAMINHAO                      ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:30,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 17:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 18:09,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 19:00,1,PARTICULAR                    ,                 ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 19:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 19:30,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 20:02,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 20:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 20:21,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 20:21,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
05/04/2012 21:35,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/04/2012 21:35,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 22:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 22:13,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 22:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 22:44,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/04/2012 23:07,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/04/2012 23:07,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2012 03:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 03:15,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 05:47,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 05:47,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 08:09,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 09:02,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 09:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 11:24,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 11:24,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 11:49,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 12:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 12:16,1,OFICIAL                       ,TREM                          ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 12:34,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 12:34,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 12:34,3,                 ,                 , ,      
06/04/2012 14:17,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 14:17,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 14:17,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 14:31,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 14:51,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 15:11,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 15:11,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 15:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 15:44,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 15:53,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 16:22,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 16:22,2,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 17:41,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2012 17:41,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2012 17:41,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2012 17:41,4,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/04/2012 18:14,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
06/04/2012 18:14,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 19:24,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 19:24,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 19:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 19:27,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 20:33,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 22:01,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 22:01,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
06/04/2012 22:01,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 09:57,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 09:57,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 11:26,1,ALUGUEL                       ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
07/04/2012 11:26,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 12:30,1,                 ,AUTOMOVEL                     , ,VIATURA PMMG        
07/04/2012 12:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 12:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 13:54,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 13:56,1,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 13:56,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 15:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 15:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 15:06,2,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 15:46,1,PARTICULAR                    ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 15:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 17:28,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 17:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 17:50,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 17:50,2,                 ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 19:34,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 19:34,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 19:45,1,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 19:45,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
07/04/2012 19:50,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 19:50,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 20:03,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 21:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 21:27,2,                 ,                 ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 22:28,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 22:28,2,                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 23:01,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
07/04/2012 23:01,2,PARTICULAR                    ,MOTOCICLETA                   ,PARADO         ,VIATURA PMMG        
07/04/2012 23:01,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,VIATURA PMMG        
07/04/2012 23:01,4,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
07/04/2012 23:14,1,                 ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 00:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 00:58,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 00:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 01:41,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 01:41,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 04:14,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 04:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 04:30,2,                 ,                 ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 04:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 04:56,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 07:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,VIATURA PMMG        
08/04/2012 07:08,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
