data_boletim,sequencia_logradouros,tipo_logradouro,nome_logradouro,nome_bairro,descricao_tipo_bairro,numero_imovel
30/03/2014 05:36,1,RUA,DAS PETUNIAS                                      ,LINDEIA                                           ,BAIRRO                        ,2309
30/03/2014 06:12,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO GABRIEL                                       ,BAIRRO                        ,4185
30/03/2014 06:50,1,RUA,RUI BARBOSA                                       ,SANTA MONICA                                      ,BAIRRO                        ,121
30/03/2014 07:00,1,AVE,BIAS FORTES                                       ,BARRO PRETO                                       ,BAIRRO                        ,1407
30/03/2014 09:05,1,AVE,AMAZONAS                                          ,NOVA SUISSA                                       ,BAIRRO                        ,SN
30/03/2014 09:05,2,RUA,OLINDA                                            ,NOVA SUISSA                                       ,BAIRRO                        ,SN
30/03/2014 09:30,1,RUA,TRINTA E CINCO                                    ,VITORIA DA CONQUISTA                              ,VILA                          ,583
30/03/2014 09:45,1,RUA,BELEM                                             ,                                     ,                 ,SN
30/03/2014 09:45,2,RUA,ITAPURA                                           ,                                     ,                 ,0
30/03/2014 09:45,3,RUA,LEOPOLDO GOMES                                    ,                                     ,                 ,SN
30/03/2014 10:42,1,RUA,PALMIRA                                           ,SERRA                                             ,BAIRRO                        ,490
30/03/2014 12:47,1,RUA,BRAZ ALVES DE OLIVEIRA                            ,VALE DO JATOBA                                    ,BAIRRO                        ,132
30/03/2014 13:03,1,RUA,CRISTINA                                          ,                                     ,                 ,SN
30/03/2014 13:03,2,RUA,LAVRAS                                            ,                                     ,                 ,SN
30/03/2014 13:43,1,RUA,CORONEL ANTONIO LOPES COELHO                      ,                                     ,                 ,SN
30/03/2014 13:43,2,RUA,INGLATERRA                                        ,                                     ,                 ,SN
30/03/2014 14:02,1,AVE,VILARINHO                                         ,VENDA NOVA                                        ,BAIRRO                        ,1000
30/03/2014 14:41,1,ROD,PREFEITO AMERICO GIANETTI                         ,SERRA VERDE                                       ,BAIRRO                        ,0
30/03/2014 14:54,1,RUA,MAJOR LAJE                                        ,OURO PRETO                                        ,BAIRRO                        ,260
30/03/2014 15:00,1,RUA,ARCEBURGO                                         ,                                     ,                 ,SN
30/03/2014 15:00,2,RUA,DO SERRO                                          ,                                     ,                 ,SN
30/03/2014 15:10,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 8
30/03/2014 15:55,1,RUA,BARAO DE COROMANDEL                               ,BARREIRO                                          ,BAIRRO                        ,SN
30/03/2014 15:55,2,RUA,FLAVIO MARQUES LISBOA                             ,BARREIRO                                          ,BAIRRO                        ,SN
30/03/2014 16:03,1,AVE,AFONSO PENA                                       ,                                     ,                 ,S/N
30/03/2014 16:03,2,RUA,RIO DE JANEIRO                                    ,                                     ,                 ,0
30/03/2014 16:03,3,RUA,DOS CARIJOS                                       ,                                     ,                 ,0
30/03/2014 16:03,4,AVE,AMAZONAS                                          ,                                     ,                 ,S/N
30/03/2014 16:22,1,RUA,COLETORA                                          ,VILA PINHO                                        ,VILA                          ,185
30/03/2014 16:26,1,RUA,NOSSA SENHORA DE GUADALUPE                        ,OURO MINAS                                        ,BAIRRO                        ,SN
30/03/2014 16:26,2,RUA,JORNALISTA ABRAHAO SADI                           ,OURO MINAS                                        ,BAIRRO                        ,0
30/03/2014 16:26,3,RUA,PAPA HONORIO III                                  ,OURO MINAS                                        ,BAIRRO                        ,255
30/03/2014 17:08,1,RUA,PADRE PEDRO PINTO                                 ,LETICIA                                           ,BAIRRO                        ,2500
30/03/2014 17:10,1,VIA,LIGACAO BR DUZENTOS E SESSENTA E DOIS - SABARA    ,GOIANIA                                           ,BAIRRO                        ,KM 312
30/03/2014 17:30,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,VILA REAL SEGUNDA II                              ,BAIRRO                        ,12
30/03/2014 19:03,1,RUA,MARIA GERTRUDES SANTOS                            ,CEU AZUL                                          ,BAIRRO                        ,840
30/03/2014 19:49,1,RUA,COROMANDEL                                        ,BAIRRO DA GRACA                                   ,BAIRRO                        ,179
30/03/2014 20:40,1,RUA,DOS INDUSTRIARIOS                                 ,DAS INDUSTRIAS                                    ,BAIRRO                        ,526
30/03/2014 21:18,1,RUA,ABAIBA                                            ,SAO PAULO                                         ,BAIRRO                        ,SN
30/03/2014 21:18,2,RUA,ANGATURAMA                                        ,SAO PAULO                                         ,BAIRRO                        ,109
30/03/2014 21:32,1,RUA,CORONEL JOAQUIM DOS SANTOS                        ,CEU AZUL                                          ,BAIRRO                        ,123
30/03/2014 21:32,2,RUA,MARIA GERTRUDES SANTOS                            ,CEU AZUL                                          ,BAIRRO                        ,SN
30/03/2014 21:35,1,AVE,PADRE JOSE NASCIMENTO                             ,DAS INDUSTRIAS                                    ,BAIRRO                        ,851
30/03/2014 21:43,1,RUA,PADRE PEDRO PINTO                                 ,VENDA NOVA                                        ,BAIRRO                        ,2250
31/03/2014 07:02,1,AVE,SERRANA                                           ,SERRANO                                           ,BAIRRO                        ,751
31/03/2014 07:24,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,603
31/03/2014 07:27,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,436
31/03/2014 07:30,1,AVE,RAJA GABAGLIA                                     ,CIDADE JARDIM                                     ,BAIRRO                        ,615
31/03/2014 07:32,1,RUA,OSCAR LOBO PEREIRA                                ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,270
31/03/2014 07:52,1,RUA,MANUEL FERREIRA LEAL                              ,                                     ,                 ,SN
31/03/2014 07:52,2,RUA,SANTO IDELFONSO                                   ,                                     ,                 ,SN
31/03/2014 07:58,1,AVE,AMAZONAS                                          ,NOVA SUISSA                                       ,BAIRRO                        ,5353
31/03/2014 08:03,1,RUA,AUGUSTO DOS ANJOS                                 ,RIO BRANCO                                        ,BAIRRO                        ,301
31/03/2014 08:17,1,RUA,SANTAREM                                          ,NOVA CINTRA                                       ,BAIRRO                        ,SN
31/03/2014 08:17,2,RUA,CANDIDO DE SOUZA                                  ,NOVA CINTRA                                       ,BAIRRO                        ,0
31/03/2014 08:17,3,RUA,DOS ANGELINS                                      ,NOVA CINTRA                                       ,BAIRRO                        ,0
31/03/2014 08:17,4,RUA,TUPA                                              ,NOVA CINTRA                                       ,BAIRRO                        ,SN
31/03/2014 08:26,1,RUA,VEREADOR CIRO CANAAN                              ,                                     ,                 ,SN
31/03/2014 08:26,2,RUA,DIRAMIR LOUREIRO                                  ,                                     ,                 ,SN
31/03/2014 08:35,1,RUA,ACACIO TELES PEREIRA                              ,GARCAS                                            ,BAIRRO                        ,SN
31/03/2014 08:35,2,AVE,FRANCISCO NEGRAO DE LIMA                          ,GARCAS                                            ,BAIRRO                        ,SN
31/03/2014 08:56,1,AVE,OTACILIO NEGRAO DE LIMA                           ,JARDIM ATLANTICO                                  ,BAIRRO                        ,15000
31/03/2014 09:03,1,RUA,OLINTO MAGALHAES                                  ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,372
31/03/2014 09:55,1,AVE,SILVIANO BRANDAO                                  ,HORTO                                             ,BAIRRO                        ,3000
31/03/2014 10:45,1,RUA,CENTRAL                                           ,LEBLON                                            ,BAIRRO                        ,1105
31/03/2014 10:53,1,AVE,AMAZONAS                                          ,SANTO AGOSTINHO                                   ,BAIRRO                        ,1711
31/03/2014 11:04,1,RUA,DOS GUAICURUS                                     ,CENTRO                                            ,BAIRRO                        ,315
31/03/2014 11:23,1,AVE,RAJA GABAGLIA                                     ,GUTIERREZ                                         ,BAIRRO                        ,450
31/03/2014 11:46,1,AVE,JOAO PINHEIRO                                     ,BOA VIAGEM                                        ,BAIRRO                        ,SN
31/03/2014 11:46,2,RUA,DOS TIMBIRAS                                      ,BOA VIAGEM                                        ,BAIRRO                        ,SN
31/03/2014 11:53,1,RUA,CORACAO DE JESUS                                  ,ADEMAR MALDONADO                                  ,BAIRRO                        ,SN
31/03/2014 11:53,2,RUA,RISOLETA FERNANDES                                ,ADEMAR MALDONADO                                  ,BAIRRO                        ,SN
31/03/2014 11:55,1,AVE,AMAZONAS                                          ,                                     ,                 ,SN
31/03/2014 11:55,2,RUA,GONCALVES DIAS                                    ,                                     ,                 ,SN
31/03/2014 11:56,1,AVE,RAJA GABAGLIA                                     ,SAO BENTO                                         ,BAIRRO                        ,3125
31/03/2014 12:11,1,RUA,PADRE PEDRO PINTO                                 ,MANTIQUEIRA                                       ,BAIRRO                        ,SN
31/03/2014 12:11,2,RUA,JOSE ALVES DE QUEIROZ                             ,MANTIQUEIRA                                       ,BAIRRO                        ,SN
31/03/2014 12:26,1,RUA,PADRE ARGEMIRO MOREIRA                            ,BEIRA LINHA                                       ,BAIRRO                        ,32
31/03/2014 13:40,1,AVE,IVAI                                              ,DOM BOSCO                                         ,BAIRRO                        ,390
31/03/2014 13:45,1,RUA,OLINDA                                            ,NOVA SUISSA                                       ,BAIRRO                        ,285
31/03/2014 14:03,1,AVE,AMAZONAS                                          ,CAMARGOS                                          ,BAIRRO                        ,9432
31/03/2014 14:11,1,RUA,FELIPE DOS SANTOS                                 ,SANTO AGOSTINHO                                   ,BAIRRO                        ,839
31/03/2014 14:16,1,RUA,DOS GUAJAJARAS                                    ,                                     ,                 ,SN
31/03/2014 14:16,2,AVE,JOAO PINHEIRO                                     ,                                     ,                 ,SN
31/03/2014 14:45,1,RUA,ESPIRITO SANTO                                    ,CENTRO                                            ,BAIRRO                        ,1100
31/03/2014 16:06,1,AVE,TERESA CRISTINA                                   ,CORACAO EUCARISTICO                               ,BAIRRO                        ,2990
31/03/2014 16:45,1,AVE,NOSSA SENHORA DE FATIMA                           ,LAGOINHA                                          ,BAIRRO                        ,1276
31/03/2014 16:51,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BETANIA                                           ,CONJUNTO HABITACIONAL         ,KM 539
31/03/2014 17:55,1,AVE,PROFESSOR CLOVIS SALGADO                          ,                                     ,                 ,SN
31/03/2014 17:55,2,RUA,EXPEDICIONARIO PAULO DE SOUZA                     ,                                     ,                 ,0
31/03/2014 17:55,3,AVE,SERRANA                                           ,                                     ,                 ,SN
31/03/2014 18:01,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,BAIRRO MADRE GERTRUDES                            ,BAIRRO                        ,KM 476
31/03/2014 18:07,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
31/03/2014 18:07,2,AVE,ALVARES CABRAL                                    ,                                     ,                 ,0
31/03/2014 18:07,3,AVE,RAJA GABAGLIA                                     ,                                     ,                 ,SN
31/03/2014 18:27,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,CAICARAS                                          ,BAIRRO                        ,KM 12
31/03/2014 18:27,2,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,0
31/03/2014 18:41,1,RUA,JOSE PINTO DE MOURA                               ,JARDIM GUANABARA                                  ,BAIRRO                        ,550
31/03/2014 19:21,1,AVE,DO CONTORNO                                       ,                                     ,                 ,SN
31/03/2014 19:21,2,RUA,PIAUI                                             ,                                     ,                 ,0
31/03/2014 19:21,3,RUA,PIUM-I                                            ,                                     ,                 ,SN
31/03/2014 19:23,1,RUA,BANDONION                                         ,NOSSA SENHORA DE FATIMA                           ,BAIRRO                        ,311
31/03/2014 19:35,1,RUA,JOAQUIM MANHAES                                   ,                                     ,                 ,SN
31/03/2014 19:35,2,RUA,CASSITERITA                                       ,                                     ,                 ,0
31/03/2014 19:35,3,RUA,CONTAGEM                                          ,                                     ,                 ,SN
31/03/2014 20:44,1,AVE,BARAO HOMEM DE MELO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,1710
31/03/2014 21:09,1,AVE,DOM PEDRO I                                       ,ITAPOA                                            ,BAIRRO                        ,1056
31/03/2014 21:22,1,AVE,SARAMENHA                                         ,TUPI A                                            ,BAIRRO                        ,1213
31/03/2014 21:47,1,RUA,ARTUR DE SA                                       ,UNIAO                                             ,BAIRRO                        ,23
31/03/2014 22:24,1,AVE,ABILIO MACHADO                                    ,INCONFIDENCIA                                     ,BAIRRO                        ,776
31/03/2014 22:41,1,RUA,JOSE OVIDIO GUERRA                                ,                                     ,                 ,SN
31/03/2014 22:41,2,RUA,VOLTA REDONDA                                     ,                                     ,                 ,SN
31/03/2014 23:47,1,AVE,SILVIANO BRANDAO                                  ,HORTO                                             ,BAIRRO                        ,2997
01/04/2014 04:07,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,KM 12
01/04/2014 06:00,1,AVE,DOM PEDRO II                                      ,CAICARAS                                          ,BAIRRO                        ,2180
01/04/2014 06:37,1,AVE,BERNARDO DE VASCONCELOS                           ,                                     ,                 ,SN
01/04/2014 06:37,2,RUA,QUELUZITA                                         ,                                     ,                 ,0
01/04/2014 06:37,3,AVE,CRISTIANO MACHADO                                 ,                                     ,                 ,SN
01/04/2014 06:42,1,RUA,COMENDADOR TEIXEIRA DA COSTA                      ,                                     ,                 ,SN
01/04/2014 06:42,2,RUA,PROFESSOR BENEVENUTO                              ,                                     ,                 ,SN
01/04/2014 07:00,1,RUA,JACUI                                             ,FLORESTA                                          ,BAIRRO                        ,969
01/04/2014 07:05,1,RUA,PRESIDENTE COSTA E SILVA                          ,DAS INDUSTRIAS                                    ,BAIRRO                        ,280
01/04/2014 07:30,1,RUA,WILSON TAVARES RIBEIRO                            ,TEIXEIRA DIAS                                     ,CONJUNTO HABITACIONAL         ,1025
01/04/2014 08:40,1,RUA,PASSA TEMPO                                       ,                                     ,                 ,SN
01/04/2014 08:40,2,RUA,PIUM-I                                            ,                                     ,                 ,SN
01/04/2014 08:43,1,AVE,NELIO CERQUEIRA                                   ,TIROL                                             ,BAIRRO                        ,926
01/04/2014 08:55,1,AVE,AFONSO PENA                                       ,BOA VIAGEM                                        ,BAIRRO                        ,1626
01/04/2014 08:55,2,AVE,CARANDAI                                          ,BOA VIAGEM                                        ,BAIRRO                        ,0
01/04/2014 08:55,3,RUA,ALAGOAS                                           ,BOA VIAGEM                                        ,BAIRRO                        ,SN
01/04/2014 09:57,1,RUA,DAS GABIROBAS                                     ,VILA CLORIS                                       ,VILA                          ,SN
01/04/2014 09:57,2,AVE,DOM PEDRO I                                       ,VILA CLORIS                                       ,VILA                          ,SN
01/04/2014 10:04,1,RUA,LUIZ CANTAGALLI                                   ,CEU AZUL                                          ,BAIRRO                        ,20
01/04/2014 10:05,1,AVE,CRISTIANO MACHADO                                 ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,6850
01/04/2014 10:12,1,AVE,ELIAS ANTONIO ISSA                                ,VENDA NOVA                                        ,BAIRRO                        ,297
01/04/2014 10:13,1,AVE,DO CONTORNO                                       ,BARRO PRETO                                       ,BAIRRO                        ,10888
01/04/2014 11:10,1,AVE,CRISTIANO MACHADO                                 ,SILVEIRA                                          ,BAIRRO                        ,995
01/04/2014 11:36,1,AVE,DO CANAL                                          ,ATILA DE PAIVA                                    ,CONJUNTO HABITACIONAL         ,79
01/04/2014 11:42,1,RUA,CATETE                                            ,                                     ,                 ,SN
01/04/2014 11:42,2,RUA,JAPAO                                             ,                                     ,                 ,SN
01/04/2014 11:54,1,AVE,AMERICO VESPUCIO                                  ,APARECIDA SETIMA SECAO                            ,BAIRRO                        ,1218
01/04/2014 12:30,1,AVE,AFONSO PENA                                       ,CENTRO                                            ,BAIRRO                        ,505
01/04/2014 13:33,1,AVE,DA SINFONIA                                       ,SANTA AMELIA                                      ,BAIRRO                        ,3237
01/04/2014 14:50,1,RUA,MONTE SANTO                                       ,                                     ,                 ,SN
01/04/2014 14:50,2,RUA,TRES PONTAS                                       ,                                     ,                 ,SN
01/04/2014 14:58,1,AVE,CRISTOVAO COLOMBO                                 ,SAVASSI                                           ,BAIRRO                        ,536
01/04/2014 15:50,1,AVE,DO CONTORNO                                       ,SANTA EFIGENIA                                    ,BAIRRO                        ,2500
01/04/2014 17:04,1,RUA,OSCAR LOBO PEREIRA                                ,PRIMEIRO DE MAIO                                  ,BAIRRO                        ,230
01/04/2014 17:19,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10325
01/04/2014 17:25,1,RUA,DOIS MIL QUATROCENTOS E SESSENTA E OITO           ,JARDIM VITORIA                                    ,BAIRRO                        ,15
01/04/2014 17:47,1,RUA,PROFESSOR RAIMUNDO CANDIDO                        ,                                     ,                 ,SN
01/04/2014 17:47,2,RUA,ELZA BRANDAO RODARTE                              ,                                     ,                 ,SN
01/04/2014 17:51,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,1694
01/04/2014 18:56,1,AVE,WALDYR SOEIRO EMRICH                              ,MILIONARIOS                                       ,BAIRRO                        ,40
01/04/2014 19:00,1,RUA,OURO PRETO                                        ,                                     ,                 ,SN
01/04/2014 19:00,2,RUA,RODRIGUES CALDAS                                  ,                                     ,                 ,SN
01/04/2014 19:01,1,PCA,PEDRO MELLO                                       ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,SN
01/04/2014 19:01,2,RUA,QUATORZE                                          ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,0
01/04/2014 19:01,3,AVE,PRESIDENTE CARLOS LUZ                             ,ENGENHO NOGUEIRA                                  ,BAIRRO                        ,SN
01/04/2014 19:06,1,RUA,MADRE PAULINA                                     ,DIAMANTE                                          ,BAIRRO                        ,285
01/04/2014 19:36,1,RUA,ANAPURUS                                          ,SAO GABRIEL                                       ,BAIRRO                        ,21
01/04/2014 19:39,1,RUA,GUSTAVO DA SILVEIRA                               ,HORTO                                             ,BAIRRO                        ,771
01/04/2014 19:52,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,915
01/04/2014 20:43,1,RUA,LUZIA SALOMAO                                     ,MANTIQUEIRA                                       ,BAIRRO                        ,30
01/04/2014 20:45,1,AVE,DO CONTORNO                                       ,BARRO PRETO                                       ,BAIRRO                        ,10500
01/04/2014 20:48,1,AVE,MEM DE SA                                         ,SANTA EFIGENIA                                    ,BAIRRO                        ,480
01/04/2014 21:15,1,AVE,VILARINHO                                         ,EUROPA                                            ,BAIRRO                        ,3680
01/04/2014 22:17,1,AVE,SANTA TEREZINHA                                   ,SERRANO                                           ,BAIRRO                        ,535
01/04/2014 22:50,1,ROD,BR ZERO QUARENTA                                  ,CALIFORNIA                                        ,BAIRRO                        ,KM 532
01/04/2014 22:52,1,VDT,LESTE                                             ,LAGOINHA                                          ,BAIRRO                        ,525
01/04/2014 23:48,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,                                     ,                 ,KM 1
02/04/2014 00:50,1,AVE,PRESIDENTE CARLOS LUZ                             ,CAICARAS                                          ,BAIRRO                        ,750
02/04/2014 06:14,1,AVE,JOAO ROLLA FILHO                                  ,DIAMANTE                                          ,BAIRRO                        ,50
02/04/2014 07:57,1,AVE,DOS ANDRADAS                                      ,SANTA EFIGENIA                                    ,BAIRRO                        ,1259
02/04/2014 08:00,1,AVE,DO CONTORNO                                       ,CARLOS PRATES                                     ,BAIRRO                        ,10723
02/04/2014 08:17,1,AVE,PORTUGAL                                          ,SANTA AMELIA                                      ,BAIRRO                        ,2777
02/04/2014 08:25,1,RUA,PARACATU                                          ,BARRO PRETO                                       ,BAIRRO                        ,15
02/04/2014 08:27,1,AVE,MIGUEL PERRELA                                    ,CASTELO                                           ,BAIRRO                        ,945
02/04/2014 08:31,1,RUA,CORONEL JAIRO PEREIRA                             ,PALMARES                                          ,BAIRRO                        ,320
02/04/2014 08:31,2,RUA,DECIO SALEMA                                      ,PALMARES                                          ,BAIRRO                        ,SN
02/04/2014 08:35,1,AVE,DOS ANDRADAS                                      ,CENTRO                                            ,BAIRRO                        ,800
02/04/2014 08:35,1,ROD,MG VINTE                                          ,MONTE AZUL                                        ,BAIRRO                        ,KM 15
02/04/2014 08:41,1,RUA,CLAUDIO MANOEL                                    ,SAVASSI                                           ,BAIRRO                        ,750
02/04/2014 09:01,1,AVE,DOM PEDRO II                                      ,BONFIM                                            ,BAIRRO                        ,1600
02/04/2014 09:15,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,EYMARD                                            ,BAIRRO                        ,KM 4
02/04/2014 09:16,1,RUA,FELISBURGO                                        ,PROVIDENCIA                                       ,BAIRRO                        ,SN
02/04/2014 09:16,2,RUA,ENGENHEIRO NAVARRO                                ,PROVIDENCIA                                       ,BAIRRO                        ,SN
02/04/2014 09:35,1,AVE,BARAO HOMEM DE MELO                               ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
02/04/2014 09:35,2,RUA,SEBASTIAO DE BARROS                               ,JARDIM AMERICA                                    ,BAIRRO                        ,0
02/04/2014 09:35,3,RUA,BOGOTA                                            ,JARDIM AMERICA                                    ,BAIRRO                        ,SN
02/04/2014 09:50,1,RUA,PIUM-I                                            ,SION                                              ,BAIRRO                        ,870
02/04/2014 10:07,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,BELVEDERE                                         ,BAIRRO                        ,KM 3
02/04/2014 10:20,1,RUA,SANTA MARIA                                       ,FLORESTA                                          ,BAIRRO                        ,80
02/04/2014 10:28,1,RUA,MARIO DE ANDRADE                                  ,                                     ,                 ,SN
02/04/2014 10:28,2,RUA,MONTE CASTELO                                     ,                                     ,                 ,SN
02/04/2014 10:36,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,SAO FRANCISCO                                     ,VILA                          ,3800
02/04/2014 11:15,1,AVE,PROFESSOR ALFREDO BALENA                          ,SANTA EFIGENIA                                    ,BAIRRO                        ,400
02/04/2014 11:38,1,AVE,SENADOR LEVINDO COELHO                            ,VALE DO JATOBA                                    ,BAIRRO                        ,2010
02/04/2014 11:38,1,AVE,SILVA LOBO                                        ,                                     ,                 ,SN
02/04/2014 11:38,2,AVE,PRESIDENTE JUSCELINO KUBITSCHEK                   ,                                     ,                 ,SN
02/04/2014 12:14,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,SAO FRANCISCO                                     ,VILA                          ,KM 10
02/04/2014 12:22,1,RUA,JOSE OVIDIO GUERRA                                ,                                     ,                 ,SN
02/04/2014 12:22,2,RUA,TUBARAO                                           ,                                     ,                 ,SN
02/04/2014 12:36,1,AVE,PROFESSOR MARIO WERNECK                           ,BURITIS                                           ,BAIRRO                        ,3519
02/04/2014 13:12,1,RUA,AMERICO MARTINS DA COSTA                          ,PROVIDENCIA                                       ,BAIRRO                        ,808
02/04/2014 13:44,1,AVE,RAUL MOURAO GUIMARAES                             ,PALMEIRAS                                         ,BAIRRO                        ,700
02/04/2014 13:44,2,RUA,MARCOS COELHO NETO                                ,PALMEIRAS                                         ,BAIRRO                        ,0
02/04/2014 13:44,3,RUA,DAVID MAURILIO MOURAO                             ,PALMEIRAS                                         ,BAIRRO                        ,SN
02/04/2014 14:27,1,BEC,DAS OLIVEIRAS                                     ,NOVA SUISSA                                       ,BAIRRO                        ,SN
02/04/2014 14:27,2,RUA,CAMPOS SALES                                      ,NOVA SUISSA                                       ,BAIRRO                        ,493
02/04/2014 14:30,1,RUA,GENERAL EPHIGENIO RUAS SANTOS                     ,                                     ,                 ,SN
02/04/2014 14:30,2,RUA,GUADALUPE                                         ,                                     ,                 ,0
02/04/2014 14:30,3,RUA,SAO MIGUEL                                        ,                                     ,                 ,SN
02/04/2014 14:40,1,AVE,DOM PEDRO II                                      ,CARLOS PRATES                                     ,BAIRRO                        ,103
02/04/2014 15:14,1,ROD,BR TREZENTOS E CINQUENTA E SEIS                   ,BURITIS                                           ,BAIRRO                        ,KM 24
02/04/2014 15:37,1,AVE,DOS ANDRADAS                                      ,                                     ,                 ,SN
02/04/2014 15:37,2,RUA,ITAMAR                                            ,                                     ,                 ,SN
02/04/2014 16:12,1,RUA,DOS GOITACAZES                                    ,                                     ,                 ,SN
02/04/2014 16:12,2,AVE,OLEGARIO MACIEL                                   ,                                     ,                 ,SN
02/04/2014 16:24,1,RUA,PROFESSOR OTILIO MACEDO                           ,PILAR                                             ,BAIRRO                        ,10
02/04/2014 16:26,1,AVE,DO CONTORNO                                       ,FLORESTA                                          ,BAIRRO                        ,SN
02/04/2014 16:26,2,RUA,VARGINHA                                          ,FLORESTA                                          ,BAIRRO                        ,SN
02/04/2014 17:00,1,AVE,AMAZONAS                                          ,JARDINOPOLIS                                      ,BAIRRO                        ,8800
02/04/2014 17:53,1,RUA,PONTA GROSSA                                      ,MILIONARIOS                                       ,BAIRRO                        ,1200
02/04/2014 18:15,1,RUA,ESTER DE LIMA                                     ,SANTA CRUZ                                        ,BAIRRO                        ,366
02/04/2014 18:31,1,RUA,BOAVENTURA                                        ,JARAGUA                                           ,BAIRRO                        ,1003
02/04/2014 18:52,1,AVE,FRANCISCO SALES                                   ,                                     ,                 ,SN
02/04/2014 18:52,2,RUA,MARANHAO                                          ,                                     ,                 ,0
02/04/2014 18:52,3,RUA,PADRE ROLIM                                       ,                                     ,                 ,SN
02/04/2014 19:00,1,RUA,JURAMENTO                                         ,SAUDADE                                           ,BAIRRO                        ,SN
02/04/2014 19:12,1,AVE,PRESIDENTE ANTONIO CARLOS                         ,CACHOEIRINHA                                      ,BAIRRO                        ,1800
02/04/2014 19:15,1,RUA,DIAMANTINA                                        ,COLEGIO BATISTA                                   ,BAIRRO                        ,316
02/04/2014 19:37,1,RUA,MONTES CLAROS                                     ,ANCHIETA                                          ,BAIRRO                        ,SN
02/04/2014 19:37,2,RUA,PASSA TEMPO                                       ,ANCHIETA                                          ,BAIRRO                        ,SN
02/04/2014 19:44,1,RUA,ENGENHEIRO CARLOS ANTONINI                        ,SAO LUCAS                                         ,BAIRRO                        ,125
02/04/2014 19:47,1,AVE,ANTONIO ABRAHAO CARAM                             ,SAO LUIZ                                          ,BAIRRO                        ,1000
02/04/2014 19:47,1,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO               ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,KM 13
02/04/2014 20:00,1,RUA,JACUI                                             ,IPIRANGA                                          ,BAIRRO                        ,4011
02/04/2014 22:42,1,RUA,DAS PETUNIAS                                      ,LINDEIA                                           ,BAIRRO                        ,1052
02/04/2014 23:28,1,RUA,WALESKA DE SOUZA                                  ,MANTIQUEIRA                                       ,BAIRRO                        ,SN
02/04/2014 23:28,2,RUA,MARIA DE LOURDES DA CRUZ                          ,MANTIQUEIRA                                       ,BAIRRO                        ,875
03/04/2014 06:53,1,RUA,RIO GRANDE DO NORTE                               ,                                     ,                 ,SN
03/04/2014 06:53,2,RUA,DOS INCONFIDENTES                                 ,                                     ,                 ,0
03/04/2014 06:53,3,AVE,GETULIO VARGAS                                    ,                                     ,                 ,SN
03/04/2014 06:56,1,AVE,VILARINHO                                         ,VENDA NOVA                                        ,BAIRRO                        ,1901
03/04/2014 07:04,1,RUA,CLEMENTINA DE JESUS                               ,FLAVIO MARQUES LISBOA                             ,BAIRRO                        ,99
03/04/2014 07:19,1,RUA,HUMAITA                                           ,PADRE EUSTAQUIO                                   ,BAIRRO                        ,178
03/04/2014 07:59,1,AVE,VEREADOR CICERO ILDEFONSO                         ,JOAO PINHEIRO                                     ,BAIRRO                        ,105
03/04/2014 08:22,1,AVE,TERESA CRISTINA                                   ,SALGADO FILHO                                     ,BAIRRO                        ,5223
03/04/2014 08:49,1,AVE,PRUDENTE DE MORAIS                                ,CIDADE JARDIM                                     ,BAIRRO                        ,230
03/04/2014 08:50,1,AVE,PRESIDENTE CARLOS LUZ                             ,OURO PRETO                                        ,BAIRRO                        ,4655
