data_hora_boletim,sequencial_veiculo,descricao_categoria,descricao_especie,descricao_situacao,descricao_tipo_socorro
01/01/2015 20:15,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
01/01/2015 21:52,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,TERCEIROS           
02/01/2015 00:26,1,ALUGUEL                       ,CAMINHAO                      ,               ,      
02/01/2015 00:26,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 05:25,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 05:25,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 06:06,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/01/2015 06:06,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 07:02,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/01/2015 07:02,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 07:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 07:15,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 07:43,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
02/01/2015 07:43,2,PARTICULAR                    ,CAMIONETA                     ,               ,      
02/01/2015 08:40,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
02/01/2015 08:40,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 09:22,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 09:22,2,              ,CARRO DE MAO                  ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 10:02,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
02/01/2015 10:30,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 10:30,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 10:40,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 11:06,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 11:06,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 11:50,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/01/2015 11:50,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 12:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 12:10,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/01/2015 12:35,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 12:35,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
02/01/2015 14:00,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
02/01/2015 14:39,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 14:39,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 15:14,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
02/01/2015 15:14,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 15:14,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 15:15,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/01/2015 18:40,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 19:28,1,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,      
02/01/2015 19:28,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 19:55,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 20:36,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 20:36,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 20:58,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
02/01/2015 20:58,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 21:55,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
02/01/2015 23:08,1,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 23:13,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
02/01/2015 23:13,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
02/01/2015 23:44,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 00:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/01/2015 09:00,1,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 09:14,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/01/2015 09:14,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 10:00,1,PARTICULAR                    ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 10:00,2,              ,              ,EM MOVIMENTO   ,      
03/01/2015 10:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 10:44,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 10:50,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 11:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 11:54,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/01/2015 11:54,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 12:47,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 12:47,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 13:03,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 13:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 13:08,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 13:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 13:50,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,      
03/01/2015 13:50,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
03/01/2015 15:18,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 15:18,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 16:08,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 16:08,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 16:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 16:15,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 17:49,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/01/2015 17:49,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
03/01/2015 17:49,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 18:10,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/01/2015 18:48,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
03/01/2015 18:48,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
03/01/2015 19:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 19:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 19:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
03/01/2015 19:30,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
03/01/2015 19:45,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
03/01/2015 21:14,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
03/01/2015 21:14,2,PARTICULAR                    ,AUTOMOVEL                     ,               ,      
03/01/2015 23:30,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 03:53,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 03:53,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 10:03,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 10:03,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 10:31,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 10:31,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 10:58,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/01/2015 10:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 11:50,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
04/01/2015 12:54,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 13:15,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
04/01/2015 13:40,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,TERCEIROS           
04/01/2015 13:43,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
04/01/2015 13:43,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 15:16,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
04/01/2015 15:16,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
04/01/2015 15:16,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 15:31,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 15:31,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 18:10,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 18:51,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/01/2015 18:51,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 19:58,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 19:58,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 20:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 20:00,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 20:27,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,TERCEIROS           
04/01/2015 20:33,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 20:33,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 22:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 22:04,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 22:04,3,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 23:00,1,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
04/01/2015 23:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
04/01/2015 23:29,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
04/01/2015 23:29,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 00:20,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/01/2015 00:20,2,              ,              ,PARADO         ,      
05/01/2015 00:46,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 01:16,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 01:16,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 02:27,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 05:00,1,              ,ONIBUS                        ,EM MOVIMENTO   ,      
05/01/2015 07:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 07:00,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 07:12,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/01/2015 07:24,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/01/2015 07:24,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 07:53,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 07:53,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 08:44,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 08:44,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 09:32,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 09:49,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 09:49,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 10:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 10:00,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 10:00,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/01/2015 10:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
05/01/2015 11:21,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 11:21,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 11:41,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 11:41,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 11:56,1,PARTICULAR                    ,CICLOMOTOR                    ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 11:56,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
05/01/2015 14:00,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 14:00,2,              ,AUTOMOVEL                     ,               ,      
05/01/2015 14:51,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 14:51,2,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 14:54,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 14:54,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
05/01/2015 15:20,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/01/2015 15:20,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 15:40,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
05/01/2015 15:46,1,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
05/01/2015 15:46,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 15:48,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 15:48,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 16:14,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 16:14,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 16:16,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 16:16,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 16:29,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 16:29,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 16:29,3,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 16:29,4,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 17:39,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,TERCEIROS           
05/01/2015 17:39,2,              ,              ,               ,      
05/01/2015 17:48,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/01/2015 17:48,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 17:54,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 17:55,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 17:55,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 18:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 18:06,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,TERCEIROS           
05/01/2015 19:08,1,              ,              , ,      
05/01/2015 19:32,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/01/2015 19:32,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 19:39,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 19:39,2,ALUGUEL                       ,AUTOMOVEL                     ,               ,      
05/01/2015 20:05,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 20:05,2,              ,BICICLETA                     ,EM MOVIMENTO   ,AMBULANCIA          
05/01/2015 20:18,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,VIATURA PMMG        
05/01/2015 20:35,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 20:35,2,              ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
05/01/2015 22:31,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
05/01/2015 22:31,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 06:30,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
06/01/2015 07:51,1,ALUGUEL                       ,AUTOMOVEL                     ,EM MOVIMENTO   ,VEICULO ENVOLVIDO   
06/01/2015 07:57,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 07:57,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
06/01/2015 08:26,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 08:29,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 08:49,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 08:49,2,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
06/01/2015 08:49,3,PARTICULAR                    ,AUTOMOVEL                     ,PARADO         ,      
06/01/2015 09:46,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 10:26,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 10:27,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
06/01/2015 10:30,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/01/2015 10:30,2,              ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 11:12,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 11:17,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/01/2015 11:55,1,ALUGUEL                       ,ONIBUS                        ,PARADO         ,TERCEIROS           
06/01/2015 12:16,1,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 12:16,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
06/01/2015 13:19,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 14:56,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 14:56,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 15:04,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 15:04,2,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/01/2015 15:06,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 15:06,2,PARTICULAR                    ,CAMIONETA                     ,EM MOVIMENTO   ,      
06/01/2015 16:01,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 16:35,1,ALUGUEL                       ,MOTOCICLETA                   ,EM MOVIMENTO   ,      
06/01/2015 16:35,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 16:37,1,PARTICULAR                    ,MOTOCICLETA                   ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 16:37,2,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 17:15,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
06/01/2015 17:15,2,              ,CICLOMOTOR                    ,EM MOVIMENTO   ,AMBULANCIA          
06/01/2015 17:23,1,ALUGUEL                       ,ONIBUS                        ,EM MOVIMENTO   ,      
06/01/2015 17:29,1,ALUGUEL                       ,CAMINHAO                      ,EM MOVIMENTO   ,      
06/01/2015 18:08,1,PARTICULAR                    ,AUTOMOVEL                     ,EM MOVIMENTO   ,      
